time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
737.139,19.9435,-1.55414,0,1.86572,9.44356,-1.44659,53.0488,132.317,41.0671,-38.6125,-0.819097,-1.66214,-85.1524,-32.561,24.1159
737.149,20.134,-1.56123,0,1.78189,9.331,-1.15919,57.5305,141.25,38.0793,-38.3347,-1.1544,-1.27894,-84.6341,-35.9146,21.8293
737.159,20.3019,-1.57763,0,1.76034,8.84481,-1.18553,60.6707,144.665,35.2439,-38.1718,-1.5376,-1.4418,-87.6219,-37.9268,19.4207
737.169,20.4268,-1.64131,0,1.57353,8.60052,-1.66214,64.939,142.043,33.0183,-38.009,-1.96871,-2.24653,-89.6341,-39.7866,17.0427
737.179,20.5007,-1.73294,0,1.29331,8.6077,-2.08846,67.6219,135.305,31.7988,-37.7695,-1.90165,-2.74469,-92.3476,-40.6402,15.6402
737.189,20.4653,-1.84066,0,0.445474,8.55022,-2.55309,65.5793,124.878,32.1341,-37.9994,-1.825,-3.09916,-93.9024,-42.3171,16.6768
737.199,20.3528,-1.98128,0,-0.0191602,8.51908,-2.5986,58.9329,107.47,30.5488,-37.7311,-1.88249,-3.7027,-96.8598,-43.0183,17.439
737.209,20.2127,-2.11489,0,-0.373623,8.92384,-2.36388,54.0244,86.7378,32.1341,-38.3922,-1.59508,-3.74102,-95.4878,-42.4695,15.0305
737.219,20.0704,-2.26644,0,-0.706531,9.41243,-2.32317,48.4146,67.561,35.4878,-38.3634,-1.5855,-4.14338,-98.2622,-44.9085,14.0549
737.229,19.9203,-2.43967,0,-0.66342,9.41722,-1.98547,46.0061,49.8171,33.872,-38.8999,-1.6813,-4.68945,-99.939,-47.1037,9.81707
737.239,19.6852,-2.64097,0,-0.888552,10.0711,-2.05493,39.6341,30.1829,26.9512,-38.5454,-1.96871,-5.25467,-98.9634,-48.4756,3.35366
737.249,19.366,-2.88732,0,-1.28373,9.80042,-1.43941,31.6768,10.2439,22.8354,-38.373,-1.96871,-6.14562,-98.3841,-47.8963,-3.23171
737.259,19.0851,-3.15776,0,-0.6251,9.50104,-0.866997,24.4207,-0.884146,18.5366,-37.894,-1.93039,-6.64378,-99.1159,-45.9756,-10.2134
737.269,18.7597,-3.40619,0,-0.546064,9.27352,-0.256267,19.7866,-12.8963,12.622,-37.5491,-2.21779,-6.38512,-100.305,-44.3293,-16.128
737.279,18.4827,-3.66429,0,-0.0263452,8.51908,0.316143,18.9939,-22.2561,10.3963,-37.4437,-2.41897,-6.69168,-101.22,-42.1646,-23.3841
737.289,18.2784,-3.8872,0,0.747246,7.91314,0.941243,22.7744,-26.4024,6.40244,-37.2809,-2.62015,-6.24142,-102.652,-42.5915,-28.9939
737.299,18.2305,-4.1029,0,2.00703,8.1263,1.26218,25.3659,-21.7683,4.72561,-37.4437,-2.98419,-6.2989,-103.598,-43.4451,-34.2073
